GEOID,STATEFP,CountyMatch,state,CountyClean,id,small_tree_node,large_tree_node,contrib,sub_date,county,zone,soil,above_stories,below_stories,area,age,model,historic,base_year,c_total,source,scope,add_space,p_obj,rehab1,rehab2,rehab3,rehab4,rehab5,rehab6,asbestos,disabled,sys_imp,repair,occup_cond,structure,ext_falling,selected_ints,all_ints,c_struct,uncert_areas,uncert_total,uncert_struct,c_relocation,c_a_e_fees,c_proj_mgr,duration,c_repair,c_asbestos,c_disabled,c_sys_imp,c_nonstruct,plan,base_x,base_y,floor_x,floor_y,story_h,total_h,roofframe,floorframe,diaphragm,cladding,settling,condition_type,column_type,bearing_walls,foundations,long_lateral,tran_lateral,cost_per_sf,timefactor,statefactor,totalfactor,f_c_total,f_c_struct,f_c_relocation,f_c_a_e_fees,f_c_proj_mgr,f_c_repair,f_c_asbestos,f_c_disabled,f_c_sys_imp,f_c_nonstruct,qualityfactor,code_used,special,rehab,stories,bldg_age_now,bldg_age,lnage,age0,bldg_group,bldg_group_dummy,model_dummy,seismicity,seismicity_dummy,zone_dummy,p_obj_dummy,s_p,s_p_dummy,historic_dummy,area_group,IsCity,COUNTYNAME,COUNTYFP,wmean_haz_pga050,mean_haz_pga050,med_haz_pga050,max_haz_pga050,min_haz_pga050,wmean_haz_pga250,mean_haz_pga250,med_haz_pga250,max_haz_pga250,min_haz_pga250,wmean_haz_5hz050,mean_haz_5hz050,med_haz_5hz050,max_haz_5hz050,min_haz_5hz050,wmean_haz_5hz250,mean_haz_5hz250,med_haz_5hz250,max_haz_5hz250,min_haz_5hz250,wmean_haz_1hz050,mean_haz_1hz050,med_haz_1hz050,max_haz_1hz050,min_haz_1hz050,wmean_haz_1hz250,mean_haz_1hz250,med_haz_1hz250,max_haz_1hz250,min_haz_1hz250,state_haz_pga050,state_pop_pga050,state_area_pga050,state_haz_pga250,state_pop_pga250,state_area_pga250,state_haz_5hz050,state_pop_5hz050,state_area_5hz050,state_haz_5hz250,state_pop_5hz250,state_area_5hz250,state_haz_1hz050,state_pop_1hz050,state_area_1hz050,state_haz_1hz250,state_pop_1hz250,state_area_1hz250,county_haz_pga050,county_pop_pga050,county_area_pga050,county_haz_pga250,county_pop_pga250,county_area_pga250,county_haz_5hz050,county_pop_5hz050,county_area_5hz050,county_haz_5hz250,county_pop_5hz250,county_area_5hz250,county_haz_1hz050,county_pop_1hz050,county_area_1hz050,county_haz_1hz250,county_pop_1hz250,county_area_1hz250,zone_pga050,seismicity_pga050,c_ca1993,c_bci1993,c_bci2016,c_bciCA16,c_cci1993,c_cci2016,bci2016,ystruct,ylevel,ytotal,height_dummy,age_dummy,ystruct16,ystruct19,sp_dummy,bp_dummy,bs_dummy
06075,06,SANFRANCISCO,CA,SANFRANCISCO,284,9,23,RandCJMJ,1993-06-01,SANFRANCISCO,7,S1,2,0,23000,1923,C2,N,1992,2373200,S,MIN,,DC,SW,SD,,,,,N,N,Y,N,V,I,OK,I,I,1152000,G,F,F,,450908,94928,12,,,,,94330,R,207,111,207,111,13,26,C,C,C,N,N,G,C,C,SF,SW,SW,50.09,1.0286,1,1.02858,2441030,1184930,0,463796,97641.2,0,0,0,0,97026.1,8,UBC ,,,2,94,69,4.23410650459726,0,8,8,C2,VH,VH,7,DC,8,8,N,Medium,0,San Francisco County,075,27.5,27.5,27.5,40,15,72.5,72.5,70,120,30,80,80,80,120,40,160,160,160,240,80,24,24,25,40,10,52.5,52.5,55,80,20,34.18723512446855,45132100,423967002108.2162,66.11686940349327,47429860,423967001403.36224,75.32802737994456,45329890,423966994909.0729,150.26934316946497,47422126,423966996209.2671,23.820848584246555,45756721,423967005290.9881,50.305417174539485,48336180,423966993629.4604,40,805235,600592601.7275208,68.24466102962829,897245,600592177.1803741,80.03290677001623,817087,600592138.2985173,161.51028379529507,874226,600592311.4483854,29.42521528613624,876822,600592126.873525,56.997519322180914,983243,600592525.9214144,7,VH,2441026.0560000003,2162912.09093009,4075313.335547515,8253682736.45916,1963252.8393498198,3895606.113857665,1.669508330536032,51.51844173913044,1184924.1600000001,106.13156765217393,Low Rise,Pre-1950,86.01046765971348,93.49162613994721,VH:DC,8:DC,8:VH
06075,06,SANFRANCISCO,CA,SANFRANCISCO,285,9,20,RandCJMJ,1993-06-01,SANFRANCISCO,7,S1,3,0,45400,1931,C2,N,1992,2743500,S,MIN,,DC,SW,,,,,,N,N,Y,N,V,I,I,I,I,1300000,G,F,F,,521265,109740,12,,,,,994300,OT,186,90,186,90,15,47,S,S,C,M,N,G,C,,SF,SW,SW,28.63,1.0286,1,1.02858,2821910,1337160,0,536164,112877,0,0,0,0,1022720,8,UBC ,,,3,86,61,4.110873864173311,0,8,8,C2,VH,VH,7,DC,8,8,N,Medium,0,San Francisco County,075,27.5,27.5,27.5,40,15,72.5,72.5,70,120,30,80,80,80,120,40,160,160,160,240,80,24,24,25,40,10,52.5,52.5,55,80,20,34.18723512446855,45132100,423967002108.2162,66.11686940349327,47429860,423967001403.36224,75.32802737994456,45329890,423966994909.0729,150.26934316946497,47422126,423966996209.2671,23.820848584246555,45756721,423967005290.9881,50.305417174539485,48336180,423966993629.4604,40,805235,600592601.7275208,68.24466102962829,897245,600592177.1803741,80.03290677001623,817087,600592138.2985173,161.51028379529507,874226,600592311.4483854,29.42521528613624,876822,600592126.873525,56.997519322180914,983243,600592525.9214144,7,VH,2821909.23,2500400.0174729056,4711200.96750152,9541538255.29905,2269587.1248762133,4503453.300762053,1.669508330536032,29.45273127753304,1337154,62.156590969163,Low Rise,Pre-1950,49.171580224880564,53.4485059804902,VH:DC,8:DC,8:VH
06075,06,SANFRANCISCO,CA,SANFRANCISCO,286,7,40,RandCJMJ,1993-06-01,SANFRANCISCO,7,S1,1,0,6920,1950,C2,N,1992,64200,S,MIN,,LS,SD,,,,,,N,N,Y,N,IP,I,I,I,I,20000,G,F,F,,12198,2568,2,,,,,18000,OT,118,67,118,67,16,16,W,,W,M,N,G,S,C,SF,SW,SW,2.89,1.0286,1,1.02858,66034.9,20571.6,0,12546.6,2641.4,0,0,0,0,18514.5,8,75% UBC ,,,1,67,42,3.7376696182833684,0,8,8,C2,VH,VH,7,LS,4,4,N,Small,0,San Francisco County,075,27.5,27.5,27.5,40,15,72.5,72.5,70,120,30,80,80,80,120,40,160,160,160,240,80,24,24,25,40,10,52.5,52.5,55,80,20,34.18723512446855,45132100,423967002108.2162,66.11686940349327,47429860,423967001403.36224,75.32802737994456,45329890,423966994909.0729,150.26934316946497,47422126,423966996209.2671,23.820848584246555,45756721,423967005290.9881,50.305417174539485,48336180,423966993629.4604,40,805235,600592601.7275208,68.24466102962829,897245,600592177.1803741,80.03290677001623,817087,600592138.2985173,161.51028379529507,874226,600592311.4483854,29.42521528613624,876822,600592126.873525,56.997519322180914,983243,600592525.9214144,7,VH,66034.83600000001,58511.27432905434,110245.70880758068,223279298.70246002,53110.075967578974,105384.25438634,1.669508330536032,2.972774566473989,20571.600000000002,9.542606358381505,Low Rise,1950-1970,4.963071903533966,5.394758051387851,VH:LS,8:LS,8:VH
06075,06,SANFRANCISCO,CA,SANFRANCISCO,287,7,40,RandCJMJ,1993-06-01,SANFRANCISCO,7,S1,2,0,4550,1950,S1,N,1992,69400,S,MIN,,LS,SD,,,,,,N,N,Y,N,IP,I,OK,I,I,24200,G,F,F,,13186,2776,3,,,,,14400,R,69,50,69,50,13,23,W,C,C,N,N,G,S,C,SF,SW,MF,5.32,1.0286,1,1.02858,71383.6,24891.7,0,13562.9,2855.34,0,0,0,0,14811.6,8,75% UBC ,,,2,67,42,3.7376696182833684,0,5,5,S1,VH,VH,7,LS,4,4,N,Small,0,San Francisco County,075,27.5,27.5,27.5,40,15,72.5,72.5,70,120,30,80,80,80,120,40,160,160,160,240,80,24,24,25,40,10,52.5,52.5,55,80,20,34.18723512446855,45132100,423967002108.2162,66.11686940349327,47429860,423967001403.36224,75.32802737994456,45329890,423966994909.0729,150.26934316946497,47422126,423966996209.2671,23.820848584246555,45756721,423967005290.9881,50.305417174539485,48336180,423966993629.4604,40,805235,600592601.7275208,68.24466102962829,897245,600592177.1803741,80.03290677001623,817087,600592138.2985173,161.51028379529507,874226,600592311.4483854,29.42521528613624,876822,600592126.873525,56.997519322180914,983243,600592525.9214144,7,VH,71383.452,63250.50527159456,119175.26777641899,241364226.32321998,57411.82666900282,113920.05069177564,1.669508330536032,5.470689230769231,24891.636000000002,15.68867076923077,Low Rise,1950-1970,9.13336124454299,9.92777760788588,VH:LS,5:LS,5:VH
06075,06,SANFRANCISCO,CA,SANFRANCISCO,288,1,3,RandCJMJ,1993-06-01,SANFRANCISCO,7,S1,2,0,5700,1916,URM,N,1992,790000,S,MIN,,LS,SW,SD,,,,,N,N,Y,N,V,I,I,I,I,420000,G,F,F,,150000,32000,8,,,,,44530,OT,85,60,85,60,19,35,W,S,C,N,N,G,S,URM,SF,SW,SW,73.68,1.0286,1,1.02858,812579,432004,0,154287,32914.6,0,0,0,0,45802.7,8,75% UBC ,,,2,101,76,4.330733340286331,0,1,1,URM,VH,VH,7,LS,4,4,N,Small,0,San Francisco County,075,27.5,27.5,27.5,40,15,72.5,72.5,70,120,30,80,80,80,120,40,160,160,160,240,80,24,24,25,40,10,52.5,52.5,55,80,20,34.18723512446855,45132100,423967002108.2162,66.11686940349327,47429860,423967001403.36224,75.32802737994456,45329890,423966994909.0729,150.26934316946497,47422126,423966996209.2671,23.820848584246555,45756721,423967005290.9881,50.305417174539485,48336180,423966993629.4604,40,805235,600592601.7275208,68.24466102962829,897245,600592177.1803741,80.03290677001623,817087,600592138.2985173,161.51028379529507,874226,600592311.4483854,29.42521528613624,876822,600592126.873525,56.997519322180914,983243,600592525.9214144,7,VH,812578.2000000001,719998.5470397652,1356606.074111974,2747517850.077,653535.2027163145,1296784.4387104143,1.669508330536032,75.7901052631579,432003.60000000003,142.55757894736843,Low Rise,Pre-1950,126.53221210904488,137.53793684696183,VH:LS,1:LS,1:VH
06075,06,SANFRANCISCO,CA,SANFRANCISCO,289,7,40,RandCJMJ,1993-06-01,SANFRANCISCO,7,S1,1,0,5428,1958,RM1,N,1992,172900,S,MIN,,LS,EW,SD,,,,,N,N,Y,N,IP,I,I,I,I,75000,G,F,F,,33000,7000,4,,,,,18000,OT,103,81,103,81,18,18,S,,W,N,N,G,,RM,SF,SW,SW,13.82,1.0286,1,1.02858,177842,77143.6,0,33943.2,7200.07,0,0,0,0,18514.5,8,75% UBC ,,,1,59,34,3.5263605246161616,0,3,3,RM1,VH,VH,7,LS,4,4,N,Small,0,San Francisco County,075,27.5,27.5,27.5,40,15,72.5,72.5,70,120,30,80,80,80,120,40,160,160,160,240,80,24,24,25,40,10,52.5,52.5,55,80,20,34.18723512446855,45132100,423967002108.2162,66.11686940349327,47429860,423967001403.36224,75.32802737994456,45329890,423966994909.0729,150.26934316946497,47422126,423966996209.2671,23.820848584246555,45756721,423967005290.9881,50.305417174539485,48336180,423966993629.4604,40,805235,600592601.7275208,68.24466102962829,897245,600592177.1803741,80.03290677001623,817087,600592138.2985173,161.51028379529507,874226,600592311.4483854,29.42521528613624,876822,600592126.873525,56.997519322180914,983243,600592525.9214144,7,VH,177841.48200000002,157579.42883946255,296907.83571387385,601323843.39027,143033.21082234275,283815.227155735,1.669508330536032,14.212140751658069,77143.5,32.7637218128224,Low Rise,1950-1970,23.72728737964377,25.79107800912209,VH:LS,3:LS,3:VH
06075,06,SANFRANCISCO,CA,SANFRANCISCO,290,7,23,RandCJMJ,1993-06-01,SANFRANCISCO,7,S1,3,0,108300,1956,C2,N,1993,800000,S,MIN,,LS,SW,SF,,,,,N,N,Y,N,TR,I,NE,NE,NE,756000,G,F,F,,,,,,,,,,OT,,,,,11,34,FS,FS,PT,N,N,G,S,C,,SW,SW,6.98,1,1,1,800000,756000,0,0,0,0,0,0,0,0,8,75% UBC ,,,3,61,37,3.6109179126442243,0,8,8,C2,VH,VH,7,LS,4,4,N,Very Large,0,San Francisco County,075,27.5,27.5,27.5,40,15,72.5,72.5,70,120,30,80,80,80,120,40,160,160,160,240,80,24,24,25,40,10,52.5,52.5,55,80,20,34.18723512446855,45132100,423967002108.2162,66.11686940349327,47429860,423967001403.36224,75.32802737994456,45329890,423966994909.0729,150.26934316946497,47422126,423966996209.2671,23.820848584246555,45756721,423967005290.9881,50.305417174539485,48336180,423966993629.4604,40,805235,600592601.7275208,68.24466102962829,897245,600592177.1803741,80.03290677001623,817087,600592138.2985173,161.51028379529507,874226,600592311.4483854,29.42521528613624,876822,600592126.873525,56.997519322180914,983243,600592525.9214144,7,VH,800000,708853.4219005778,1335606.6644288257,2704987999.9999995,643418.8883888979,1276711.0303578554,1.669508330536032,6.980609418282548,756000,7.386888273314866,Low Rise,1950-1970,11.654185576041,12.667862301964142,VH:LS,8:LS,8:VH
06075,06,SANFRANCISCO,CA,SANFRANCISCO,422,9,19,GSA,1993-06-22,SANFRANCISCO,7,S1,3,0,105400,1930,S4,Y,1991,1731000,S,ADD,,DC,EF,SD,,,,,N,N,Y,Y,TR,I,OK,I,NE,1256000,G,P,P,,,,,,,,,,O,172,144,172,144,18,78,S,S,C,OT,N,G,S,,SF,SW,SW,11.92,1.0596,1,1.05961,1834190,1330880,0,0,0,0,0,0,0,0,6,UBC 1988,,,3,87,61,4.110873864173311,0,8,8,S4,VH,VH,7,DC,8,8,Y,Very Large,0,San Francisco County,075,27.5,27.5,27.5,40,15,72.5,72.5,70,120,30,80,80,80,120,40,160,160,160,240,80,24,24,25,40,10,52.5,52.5,55,80,20,34.18723512446855,45132100,423967002108.2162,66.11686940349327,47429860,423967001403.36224,75.32802737994456,45329890,423966994909.0729,150.26934316946497,47422126,423966996209.2671,23.820848584246555,45756721,423967005290.9881,50.305417174539485,48336180,423966993629.4604,40,805235,600592601.7275208,68.24466102962829,897245,600592177.1803741,80.03290677001623,817087,600592138.2985173,161.51028379529507,874226,600592311.4483854,29.42521528613624,876822,600592126.873525,56.997519322180914,983243,600592525.9214144,7,VH,1834184.91,1625210.3123148791,3062186.986988482,6201810214.163849,1475186.5198648633,2927155.1328911623,1.669508330536032,12.626851612903225,1330870.16,17.40213387096774,Low Rise,Pre-1950,21.08063395618427,22.914219655473282,VH:DC,8:DC,8:VH
06075,06,SANFRANCISCO,CA,SANFRANCISCO,423,1,9,GSA,1993-06-23,SANFRANCISCO,7,S2,3,0,117200,1870,URM,Y,1990,13160000,S,ADD,,LS,SW,EW,SD,PB,WT,,N,N,Y,N,V,I,I,I,NE,10667000,G,P,P,,,,,,,,,,O,221,165,221,165,15,50,S,S,SN,ST,N,G,,URM,SF,SW,SW,91.02,1.0788,1,1.07883,14197400,11507900,0,0,0,0,0,0,0,0,6,80% UBC ,,,3,147,120,4.787491742782046,0,1,1,URM,VH,VH,7,LS,4,4,Y,Very Large,0,San Francisco County,075,27.5,27.5,27.5,40,15,72.5,72.5,70,120,30,80,80,80,120,40,160,160,160,240,80,24,24,25,40,10,52.5,52.5,55,80,20,34.18723512446855,45132100,423967002108.2162,66.11686940349327,47429860,423967001403.36224,75.32802737994456,45329890,423966994909.0729,150.26934316946497,47422126,423966996209.2671,23.820848584246555,45756721,423967005290.9881,50.305417174539485,48336180,423966993629.4604,40,805235,600592601.7275208,68.24466102962829,897245,600592177.1803741,80.03290677001623,817087,600592138.2985173,161.51028379529507,874226,600592311.4483854,29.42521528613624,876822,600592126.873525,56.997519322180914,983243,600592525.9214144,7,VH,14197402.799999999,12579846.946101055,23702682.246575586,48004755256.45799,11418596.409481782,22657475.946491875,1.669508330536032,98.19009906143344,11507879.61,121.13824914675767,Low Rise,Pre-1950,163.92918835922137,178.18768817930598,VH:LS,1:LS,1:VH
06075,06,SANFRANCISCO,CA,SANFRANCISCO,435,1,10,GSA,1993-06-22,SANFRANCISCO,7,,4,1,345000,1905,S5,Y,1990,27200000,S,ADD,,LS,SW,EF,PB,,,,N,N,Y,Y,TR,I,I,I,NE,8820000,F,P,P,,,,,,,,,,O,333,267,333,267,16,82,S,S,C,ST,N,F,S,,P,SW,SW,25.57,1.0788,1,1.07883,29344200,9515280,0,0,0,0,0,0,0,0,6,GSA - SEISMIC DESIGN HANDBOOK ,,,5,112,85,4.442651256490317,0,7,7,S5,VH,VH,7,LS,4,4,Y,Very Large,0,San Francisco County,075,27.5,27.5,27.5,40,15,72.5,72.5,70,120,30,80,80,80,120,40,160,160,160,240,80,24,24,25,40,10,52.5,52.5,55,80,20,34.18723512446855,45132100,423967002108.2162,66.11686940349327,47429860,423967001403.36224,75.32802737994456,45329890,423966994909.0729,150.26934316946497,47422126,423966996209.2671,23.820848584246555,45756721,423967005290.9881,50.305417174539485,48336180,423966993629.4604,40,805235,600592601.7275208,68.24466102962829,897245,600592177.1803741,80.03290677001623,817087,600592138.2985173,161.51028379529507,874226,600592311.4483854,29.42521528613624,876822,600592126.873525,56.997519322180914,983243,600592525.9214144,7,VH,29344176,26000899.46306601,48990346.2847155,99219554937.35999,23600746.378260218,46830041.469952814,1.669508330536032,27.58052347826087,9515280.6,85.05558260869566,Mid Rise,Pre-1950,46.04591370750114,50.050970152210276,VH:LS,7:LS,7:VH
06075,06,SANFRANCISCO,CA,SANFRANCISCO,436,3,10,GSA,1993-06-22,SANFRANCISCO,7,,4,1,345000,1905,S5,Y,1990,28300000,S,ADD,,IO,IS,SD,,,,,N,N,Y,Y,TR,I,OK,OK,NE,16100000,F,P,P,,,,,,,,,,O,333,267,333,267,16,82,S,S,C,ST,N,F,S,,P,SW,SW,46.67,1.0788,1,1.07883,30530900,17369200,0,0,0,0,0,0,0,0,6,GSA - SEISMIC DESIGN MANUAL ,,,5,112,85,4.442651256490317,0,7,7,S5,VH,VH,7,IO,12,12,Y,Very Large,0,San Francisco County,075,27.5,27.5,27.5,40,15,72.5,72.5,70,120,30,80,80,80,120,40,160,160,160,240,80,24,24,25,40,10,52.5,52.5,55,80,20,34.18723512446855,45132100,423967002108.2162,66.11686940349327,47429860,423967001403.36224,75.32802737994456,45329890,423966994909.0729,150.26934316946497,47422126,423966996209.2671,23.820848584246555,45756721,423967005290.9881,50.305417174539485,48336180,423966993629.4604,40,805235,600592601.7275208,68.24466102962829,897245,600592177.1803741,80.03290677001623,817087,600592138.2985173,161.51028379529507,874226,600592311.4483854,29.42521528613624,876822,600592126.873525,56.997519322180914,983243,600592525.9214144,7,VH,30530889,27052406.426645886,50971573.524170905,103232110467.915,24555188.327381037,48723903.441164136,1.669508330536032,50.3454,17369163,88.4953304347826,Mid Rise,Pre-1950,84.05206470416874,91.3628820238759,VH:IO,7:IO,7:VH
06075,06,SANFRANCISCO,CA,SANFRANCISCO,437,7,14,GSA,1993-06-22,SANFRANCISCO,7,,6,1,380000,1935,S4,N,1986,2483000,S,MIN,,LS,SW,SF,PB,,,,N,N,N,N,TR,I,I,NE,NE,2483000,G,P,P,,,,,,,,,,O,370,220,370,220,17,120,S,S,C,TC,N,G,S,,SF,SW,SW,6.53,1.174,1,1.17398,2915000,2915000,0,0,0,0,0,0,0,0,5,1985 UBC,,,7,82,51,3.9318256327243257,0,8,8,S4,VH,VH,7,LS,4,4,N,Very Large,0,San Francisco County,075,27.5,27.5,27.5,40,15,72.5,72.5,70,120,30,80,80,80,120,40,160,160,160,240,80,24,24,25,40,10,52.5,52.5,55,80,20,34.18723512446855,45132100,423967002108.2162,66.11686940349327,47429860,423967001403.36224,75.32802737994456,45329890,423966994909.0729,150.26934316946497,47422126,423966996209.2671,23.820848584246555,45756721,423967005290.9881,50.305417174539485,48336180,423966993629.4604,40,805235,600592601.7275208,68.24466102962829,897245,600592177.1803741,80.03290677001623,817087,600592138.2985173,161.51028379529507,874226,600592311.4483854,29.42521528613624,876822,600592126.873525,56.997519322180914,983243,600592525.9214144,7,VH,2914992.34,2582877.8687787154,4866603.995078721,9856274124.739899,2344451.41383119,4652003.592358319,1.669508330536032,7.67103247368421,2914992.34,7.67103247368421,Mid Rise,Pre-1950,12.806852618628215,13.920787895111202,VH:LS,8:LS,8:VH
06075,06,SANFRANCISCO,CA,SANFRANCISCO,444,3,8,GSA,1993-06-22,SANFRANCISCO,7,S2,5,0,128000,1909,URM,Y,1991,11238000,S,MIN,,IO,EW,IS,PB,WT,,,N,N,N,N,TR,I,I,NE,I,9615000,G,P,P,,,,,,,,,,R,263,115,263,115,17,95,S,S,C,N,N,G,S,URM,P,SW,SW,75.12,1.0596,1,1.05961,11908000,10188200,0,0,0,0,0,0,0,0,6,GSA - SEISMIC DESIGN MANUAL ,,,5,108,82,4.406719247264253,0,1,1,URM,VH,VH,7,IO,12,12,Y,Very Large,0,San Francisco County,075,27.5,27.5,27.5,40,15,72.5,72.5,70,120,30,80,80,80,120,40,160,160,160,240,80,24,24,25,40,10,52.5,52.5,55,80,20,34.18723512446855,45132100,423967002108.2162,66.11686940349327,47429860,423967001403.36224,75.32802737994456,45329890,423966994909.0729,150.26934316946497,47422126,423966996209.2671,23.820848584246555,45756721,423967005290.9881,50.305417174539485,48336180,423966993629.4604,40,805235,600592601.7275208,68.24466102962829,897245,600592177.1803741,80.03290677001623,817087,600592138.2985173,161.51028379529507,874226,600592311.4483854,29.42521528613624,876822,600592126.873525,56.997519322180914,983243,600592525.9214144,7,VH,11907897.18,10551192.07960405,19880333.541176524,40263398721.4173,9577207.458256114,19003679.5975915,1.669508330536032,79.59492304687498,10188150.149999999,93.03044671875,Mid Rise,Pre-1950,132.88438709513218,144.4426216502624,VH:IO,1:IO,1:VH
06075,06,SANFRANCISCO,CA,SANFRANCISCO,445,1,7,GSA,1993-06-22,SANFRANCISCO,7,S2,5,0,128000,1909,URM,Y,1991,7830000,S,MIN,,LS,EW,SD,PB,WT,,,N,N,N,Y,TR,I,I,NE,I,4470000,G,P,P,,,,,,,,,,R,263,115,263,115,17,95,S,S,C,N,N,G,S,URM,P,SW,SW,34.92,1.0596,1,1.05961,8296780,4736480,0,0,0,0,0,0,0,0,6,GSA - SEISMIC DESIGN MANUAL ,,,5,108,82,4.406719247264253,0,1,1,URM,VH,VH,7,LS,4,4,Y,Very Large,0,San Francisco County,075,27.5,27.5,27.5,40,15,72.5,72.5,70,120,30,80,80,80,120,40,160,160,160,240,80,24,24,25,40,10,52.5,52.5,55,80,20,34.18723512446855,45132100,423967002108.2162,66.11686940349327,47429860,423967001403.36224,75.32802737994456,45329890,423966994909.0729,150.26934316946497,47422126,423966996209.2671,23.820848584246555,45756721,423967005290.9881,50.305417174539485,48336180,423966993629.4604,40,805235,600592601.7275208,68.24466102962829,897245,600592177.1803741,80.03290677001623,817087,600592138.2985173,161.51028379529507,874226,600592311.4483854,29.42521528613624,876822,600592126.873525,56.997519322180914,983243,600592525.9214144,7,VH,8296746.3,7351471.256744947,13851487.064194001,28053248975.680496,6672854.101988376,13240684.396613404,1.669508330536032,37.003567968750005,4736456.7,64.81833046875,Mid Rise,Pre-1950,61.777764983384415,67.151171999654,VH:LS,1:LS,1:VH
06075,06,SANFRANCISCO,CA,SANFRANCISCO,456,3,8,RandCJMJ,1993-06-01,SANFRANCISCO,7,S2,2,0,8660,1914,C2,N,1992,401000,S,MIN,,IO,SD,SF,,,,,N,N,Y,N,IP,I,I,,I,353000,G,G,G,,76190,16040,,,,,,34180,R,68,62,68,62,10,37,C,C,C,N,N,,,C,SF,SW,SW,40.76,1.0286,1,1.02858,412461,363089,0,78367.6,16498.4,0,0,0,0,35156.9,8,1991 UBC I=1 25 ,,,2,103,78,4.356708826689592,0,8,8,C2,VH,VH,7,IO,12,12,N,Small,0,San Francisco County,075,27.5,27.5,27.5,40,15,72.5,72.5,70,120,30,80,80,80,120,40,160,160,160,240,80,24,24,25,40,10,52.5,52.5,55,80,20,34.18723512446855,45132100,423967002108.2162,66.11686940349327,47429860,423967001403.36224,75.32802737994456,45329890,423966994909.0729,150.26934316946497,47422126,423966996209.2671,23.820848584246555,45756721,423967005290.9881,50.305417174539485,48336180,423966993629.4604,40,805235,600592601.7275208,68.24466102962829,897245,600592177.1803741,80.03290677001623,817087,600592138.2985173,161.51028379529507,874226,600592311.4483854,29.42521528613624,876822,600592126.873525,56.997519322180914,983243,600592525.9214144,7,VH,412460.58,365467.61691512127,688606.3743277235,1394626149.2163,331731.15985980013,658241.2150922483,1.669508330536032,41.927106235565816,363088.74,47.62824249422633,Low Rise,Pre-1950,69.99765313554634,76.0860229654052,VH:IO,8:IO,8:VH
06075,06,SANFRANCISCO,CA,SANFRANCISCO,459,19,53,RandCJMJ,1993-06-01,SANFRANCISCO,7,S2,3,1,169460,1917,S5,Y,1992,27876000,S,MIN,32360,IO,SW,IS,SD,SF,,,N,N,N,Y,V,I,I,,I,20465000,G,F,F,,,,,,,,,7411000,O,206,188,206,188,,,S,S,C,ST,,,S,,SF,SW,SW,120.77,1.0286,1,1.02858,28672700,21049900,0,0,0,0,0,0,0,7622820,8,SITE SPECIFIC RESPONSE,,,4,100,75,4.31748811353631,0,7,7,S5,VH,VH,7,IO,12,12,Y,Very Large,0,San Francisco County,075,27.5,27.5,27.5,40,15,72.5,72.5,70,120,30,80,80,80,120,40,160,160,160,240,80,24,24,25,40,10,52.5,52.5,55,80,20,34.18723512446855,45132100,423967002108.2162,66.11686940349327,47429860,423967001403.36224,75.32802737994456,45329890,423966994909.0729,150.26934316946497,47422126,423966996209.2671,23.820848584246555,45756721,423967005290.9881,50.305417174539485,48336180,423966993629.4604,40,805235,600592601.7275208,68.24466102962829,897245,600592177.1803741,80.03290677001623,817087,600592138.2985173,161.51028379529507,874226,600592311.4483854,29.42521528613624,876822,600592126.873525,56.997519322180914,983243,600592525.9214144,7,VH,28672696.080000002,25405923.414279107,47869304.964487836,96949123530.05879,23060692.79863289,45758434.19429305,1.669508330536032,124.2174536763838,21049889.7,169.20037814233447,Low Rise,Pre-1950,207.3820737106964,225.42008933371716,VH:IO,7:IO,7:VH
06075,06,SANFRANCISCO,CA,SANFRANCISCO,676,1,4,FEMCCLURE,1993-06-15,SANFRANCISCO,7,S1,1,1,9318,1914,C2,N,1992,177166,S,MIN,,DC,SD,WT,,,,,N,N,N,N,TR,I,NE,I,NE,110404,G,F,F,,26095,4702,2,,,,,7141,R,,,84,54,12,30,S,,W,N,Y,G,,C,SF,SW,SW,11.85,1.0286,1,1.02858,182230,113560,0,26840.8,4836.39,0,0,0,0,7345.1,8,,,,2,103,78,4.356708826689592,0,8,8,C2,VH,VH,7,DC,8,8,N,Small,0,San Francisco County,075,27.5,27.5,27.5,40,15,72.5,72.5,70,120,30,80,80,80,120,40,160,160,160,240,80,24,24,25,40,10,52.5,52.5,55,80,20,34.18723512446855,45132100,423967002108.2162,66.11686940349327,47429860,423967001403.36224,75.32802737994456,45329890,423966994909.0729,150.26934316946497,47422126,423966996209.2671,23.820848584246555,45756721,423967005290.9881,50.305417174539485,48336180,423966993629.4604,40,805235,600592601.7275208,68.24466102962829,897245,600592177.1803741,80.03290677001623,817087,600592138.2985173,161.51028379529507,874226,600592311.4483854,29.42521528613624,876822,600592126.873525,56.997519322180914,983243,600592525.9214144,7,VH,182229.40428000002,161467.42099347725,304233.5085140785,616160439.7806858,146562.30091701084,290817.8631247712,1.669508330536032,12.187094475209273,113559.34632000001,19.55670790727624,Low Rise,Pre-1950,20.346455751391535,22.11618290354977,VH:DC,8:DC,8:VH
