state,lag_year2,lag_year,seismicity_dummy,p_obj_dummy,GEOID,STATEFP,CountyMatch,CountyClean,id,small_tree_node,large_tree_node,contrib,sub_date,county,zone,soil,above_stories,below_stories,area,age,model,historic,base_year,c_total,source,scope,add_space,p_obj,rehab1,rehab2,rehab3,rehab4,rehab5,rehab6,asbestos,disabled,sys_imp,repair,occup_cond,structure,ext_falling,selected_ints,all_ints,c_struct,uncert_areas,uncert_total,uncert_struct,c_relocation,c_a_e_fees,c_proj_mgr,duration,c_repair,c_asbestos,c_disabled,c_sys_imp,c_nonstruct,plan,base_x,base_y,floor_x,floor_y,story_h,total_h,roofframe,floorframe,diaphragm,cladding,settling,condition_type,column_type,bearing_walls,foundations,long_lateral,tran_lateral,cost_per_sf,timefactor,statefactor,totalfactor,f_c_total,f_c_struct,f_c_relocation,f_c_a_e_fees,f_c_proj_mgr,f_c_repair,f_c_asbestos,f_c_disabled,f_c_sys_imp,f_c_nonstruct,qualityfactor,code_used,special,rehab,stories,bldg_age_now,bldg_age,lnage,age0,bldg_group,bldg_group_dummy,model_dummy,seismicity,zone_dummy,s_p,s_p_dummy,historic_dummy,area_group,IsCity,COUNTYNAME,COUNTYFP,wmean_haz_pga050,mean_haz_pga050,med_haz_pga050,max_haz_pga050,min_haz_pga050,wmean_haz_pga250,mean_haz_pga250,med_haz_pga250,max_haz_pga250,min_haz_pga250,wmean_haz_5hz050,mean_haz_5hz050,med_haz_5hz050,max_haz_5hz050,min_haz_5hz050,wmean_haz_5hz250,mean_haz_5hz250,med_haz_5hz250,max_haz_5hz250,min_haz_5hz250,wmean_haz_1hz050,mean_haz_1hz050,med_haz_1hz050,max_haz_1hz050,min_haz_1hz050,wmean_haz_1hz250,mean_haz_1hz250,med_haz_1hz250,max_haz_1hz250,min_haz_1hz250,state_haz_pga050,state_pop_pga050,state_area_pga050,state_haz_pga250,state_pop_pga250,state_area_pga250,state_haz_5hz050,state_pop_5hz050,state_area_5hz050,state_haz_5hz250,state_pop_5hz250,state_area_5hz250,state_haz_1hz050,state_pop_1hz050,state_area_1hz050,state_haz_1hz250,state_pop_1hz250,state_area_1hz250,county_haz_pga050,county_pop_pga050,county_area_pga050,county_haz_pga250,county_pop_pga250,county_area_pga250,county_haz_5hz050,county_pop_5hz050,county_area_5hz050,county_haz_5hz250,county_pop_5hz250,county_area_5hz250,county_haz_1hz050,county_pop_1hz050,county_area_1hz050,county_haz_1hz250,county_pop_1hz250,county_area_1hz250,zone_pga050,seismicity_pga050,c_ca1993,c_bci1993,c_bci2016,c_bciCA16,c_cci1993,c_cci2016,bci2016,avg_c,lag_c,lag_c2,lag_c12,height_dummy,age_dummy,p_obj2,state_name,HazusRegion,fips,CensusRegion,CensusRegionNumber,CensusDivision,fold_id,ytrue,ystruct,ytotal,logy,logys,logyt,ylevel,ystruct16,ystruct19,sp_dummy,bp_dummy,bs_dummy
CA,1991,1992,VH,LS,06037,06,LOSANGELES,LOSANGELES,767,7,39,BRANDOWandJOHNSTON,1993-08-26,LOSANGELES,7,S2,8,0,78250,1967,C2,N,1993,1692000,S,MIN,,LS,AD,,,,,,N,N,N,N,IP,I,OK,NE,NE,1692000,G,P,P,,,,,,,,,,R,154,63,154,63,13,114,C,C,C,CW,N,F,C,,P,SW,SW,21.62,1,1,1,1692000,1692000,0,0,0,0,0,0,0,0,7,SITE SPECIFIC RESPONSE - LS ,,,8,50,26,3.258096538021482,0,8,8,C2,VH,7,4,4,N,Large,0,Los Angeles County,037,46.666666666666664,46.666666666666664,60,80,10,66.66666666666667,66.66666666666667,50,160,20,98.46153846153847,98.46153846153847,80,200,20,191.76470588235293,191.76470588235293,160,320,40,24.285714285714285,24.285714285714285,20,60,6,65.15789473684211,65.15789473684211,60,120,14,34.18723512446855,45132100,423967002108.2162,66.11686940349327,47429860,423967001403.36224,75.32802737994456,45329890,423966994909.0729,150.26934316946497,47422126,423966996209.2671,23.820848584246555,45756721,423967005290.9881,50.305417174539485,48336180,423966993629.4604,36.61228905933774,10582431,12304891356.259628,72.64368139591092,10879291,12304891051.369976,79.05632692003883,10450729,12304891149.481728,160.81564212760642,10482465,12304891102.386234,24.731621020350556,10993526,12304891175.311916,54.01689078899825,11030840,12304891713.410877,6,H,1692000,1499224.987319722,2824808.095266966,5721049619.999999,1360830.948942519,2700243.829206864,1.669508330536032,2.4096782927681675,2.4430309406603214,2.54109846405621,4.984129404716532,High Rise,1950-1970,LS,California,West,06,West,4,Pacific,1,21.623003194888177,21.623003194888177,21.623003194888177,3.0737577107459058,3.0737577107459058,3.0737577107459058,1692000,36.09978396507305,39.23972974485177,H:LS,8:LS,8:H
CA,1991,1992,VH,LS,06037,06,LOSANGELES,LOSANGELES,768,7,39,BRANDOWandJOHNSTON,1993-08-26,LOSANGELES,7,S2,9,2,80300,1967,S1,N,1993,2200000,S,MIN,,LS,MF,,,,,,N,N,N,N,IP,I,OK,NE,NE,2200000,G,P,P,,,,,,,,,,R,120,63,120,63,12.5,115,S,S,MDF,CW,N,F,S,,P,BF,MF,27.4,1,1,1,2200000,2200000,0,0,0,0,0,0,0,0,7,SITE SPECIFIC RESPONSE - LS ,,,11,50,26,3.258096538021482,0,5,5,S1,VH,7,4,4,N,Large,0,Los Angeles County,037,46.666666666666664,46.666666666666664,60,80,10,66.66666666666667,66.66666666666667,50,160,20,98.46153846153847,98.46153846153847,80,200,20,191.76470588235293,191.76470588235293,160,320,40,24.285714285714285,24.285714285714285,20,60,6,65.15789473684211,65.15789473684211,60,120,14,34.18723512446855,45132100,423967002108.2162,66.11686940349327,47429860,423967001403.36224,75.32802737994456,45329890,423966994909.0729,150.26934316946497,47422126,423966996209.2671,23.820848584246555,45756721,423967005290.9881,50.305417174539485,48336180,423966993629.4604,36.61228905933774,10582431,12304891356.259628,72.64368139591092,10879291,12304891051.369976,79.05632692003883,10450729,12304891149.481728,160.81564212760642,10482465,12304891102.386234,24.731621020350556,10993526,12304891175.311916,54.01689078899825,11030840,12304891713.410877,6,H,2200000,1949346.910226589,3672918.327179271,7438716999.999999,1769401.9430694692,3510955.333484102,1.669508330536032,2.4096782927681675,2.4430309406603214,2.54109846405621,4.984129404716532,High Rise,1950-1970,LS,California,West,06,West,4,Pacific,3,27.397260273972602,27.397260273972602,27.397260273972602,3.3104430183936913,3.3104430183936913,3.3104430183936913,2200000,45.739954261261154,49.718398467156504,H:LS,5:LS,5:H
CA,1991,1992,VH,LS,06059,06,ORANGE,ORANGE,769,10,16,DEGENKOLB,1993-06-01,ORANGE,7,S2,9,1,349400,1972,C1,N,1993,4303000,S,MIN,,LS,SW,,,,,,N,N,N,N,V,I,OK,I,NE,3756000,G,P,P,,,,14,,,,,547000,R,338,265,192,117,14,144,C,C,C,PC,N,G,C,C,P,MF,MF,10.75,1,1,1,4303000,3756000,0,0,0,0,0,0,0,547000,7,GSA HANDBOOK - CHAPTER 12 ,LIGHTWEIGHT CONCRETE USED ABOVE FIRST FLOOR.,,10,45,21,3.044522437723423,0,4,4,C1,VH,7,4,4,N,Very Large,0,Orange County,059,28.75,28.75,27.5,40,20,57.5,57.5,55,80,40,77.5,77.5,70,120,50,155,155,140,240,100,22.5,22.5,22.5,30,15,45,45,45,60,30,34.18723512446855,45132100,423967002108.2162,66.11686940349327,47429860,423967001403.36224,75.32802737994456,45329890,423966994909.0729,150.26934316946497,47422126,423966996209.2671,23.820848584246555,45756721,423967005290.9881,50.305417174539485,48336180,423966993629.4604,27.052249550442397,3405969,2455477955.8000007,54.32369355916146,3536722,2455478038.1328607,61.057161901846854,3255351,2455478100.4873886,122.25978639616429,3310973,2455478081.24958,17.243342494779952,3364209,2455477992.1020775,36.555426136938614,3444964,2455477952.8176455,5,H,3756000,3328066.8158232127,6270673.289493336,12699918659.999998,3020851.6809858754,5994158.287530131,1.669508330536032,2.4096782927681675,2.4430309406603214,2.54109846405621,4.984129404716532,High Rise,Post-1970,LS,California,West,06,West,4,Pacific,4,10.749856897538638,10.749856897538638,12.315397824842588,2.374892442628197,2.374892442628197,2.5108503351386435,3756000,17.94697564251098,19.507996907430893,H:LS,4:LS,4:H
CA,1991,1992,VH,LS,06059,06,ORANGE,ORANGE,770,8,23,CSU,1993-08-13,ORANGE,7,S2,6,1,193300,1964,C1,N,1993,3519000,S,MIN,,LS,SW,EW,WT,,,,N,N,N,N,TR,I,I,NE,NE,3519000,G,P,P,,,,,,,,,,R,207,193,198,153,13.5,83.5,C,C,C,PC,,,C,,P,MF,MF,18.2,1,1,1,3519000,3519000,0,0,0,0,0,0,0,0,7,GUIDELINES-CSU RETROFIT PROG,,,7,53,29,3.367295829986474,0,4,4,C1,VH,7,4,4,N,Very Large,0,Orange County,059,28.75,28.75,27.5,40,20,57.5,57.5,55,80,40,77.5,77.5,70,120,50,155,155,140,240,100,22.5,22.5,22.5,30,15,45,45,45,60,30,34.18723512446855,45132100,423967002108.2162,66.11686940349327,47429860,423967001403.36224,75.32802737994456,45329890,423966994909.0729,150.26934316946497,47422126,423966996209.2671,23.820848584246555,45756721,423967005290.9881,50.305417174539485,48336180,423966993629.4604,27.052249550442397,3405969,2455477955.8000007,54.32369355916146,3536722,2455478038.1328607,61.057161901846854,3255351,2455478100.4873886,122.25978639616429,3310973,2455478081.24958,17.243342494779952,3364209,2455477992.1020775,36.555426136938614,3444964,2455477952.8176455,5,H,3519000,3118068.989585167,5874999.815156297,11898565964.999998,2830238.8353006644,5615932.644786616,1.669508330536032,2.4096782927681675,2.4430309406603214,2.54109846405621,4.984129404716532,Mid Rise,1950-1970,LS,California,West,06,West,4,Pacific,10,18.20486290739783,18.20486290739783,18.20486290739783,2.9016887511073,2.9016887511073,2.9016887511073,3519000,30.393170280167084,33.03675692455363,H:LS,4:LS,4:H
CA,1991,1992,VH,LS,06059,06,ORANGE,ORANGE,771,7,23,CSU,1993-08-13,ORANGE,7,S2,9,1,138520,1969,C2,N,1993,2384000,S,MIN,,LS,SW,EW,,,,,N,N,N,N,TR,I,I,NE,NE,2384000,G,P,P,,,,,,,,,,R,242,120,120,100,16,126,C,C,C,PC,,,C,,P,SW,SW,17.21,1,1,1,2384000,2384000,0,0,0,0,0,0,0,0,7,GUIDELINES-CSU RETROFIT PROG,,,10,48,24,3.1780538303479458,0,8,8,C2,VH,7,4,4,N,Very Large,0,Orange County,059,28.75,28.75,27.5,40,20,57.5,57.5,55,80,40,77.5,77.5,70,120,50,155,155,140,240,100,22.5,22.5,22.5,30,15,45,45,45,60,30,34.18723512446855,45132100,423967002108.2162,66.11686940349327,47429860,423967001403.36224,75.32802737994456,45329890,423966994909.0729,150.26934316946497,47422126,423966996209.2671,23.820848584246555,45756721,423967005290.9881,50.305417174539485,48336180,423966993629.4604,27.052249550442397,3405969,2455477955.8000007,54.32369355916146,3536722,2455478038.1328607,61.057161901846854,3255351,2455478100.4873886,122.25978639616429,3310973,2455478081.24958,17.243342494779952,3364209,2455477992.1020775,36.555426136938614,3444964,2455477952.8176455,5,H,2384000,2112383.197263722,3980107.8599979007,8060864239.999999,1917388.2873989157,3804598.870466409,1.669508330536032,2.4096782927681675,2.4430309406603214,2.54109846405621,4.984129404716532,High Rise,1950-1970,LS,California,West,06,West,4,Pacific,10,17.210511117528156,17.210511117528156,17.210511117528156,2.8455203086510195,2.8455203086510195,2.8455203086510195,2384000,28.73309168349625,31.23228530911125,H:LS,8:LS,8:H
CA,1991,1992,VH,LS,06059,06,ORANGE,ORANGE,772,8,14,CSU,1993-08-13,ORANGE,7,S2,2,0,42000,1965,C1,N,1993,59500,S,MIN,,LS,WT,,,,,,N,N,N,N,TR,OK,I,NE,NE,59500,G,P,P,,,,,,,,,,R,140,140,140,140,14,28,FS,FS,C,PC,,G,C,,P,MF,MF,1.42,1,1,1,59500,59500,0,0,0,0,0,0,0,0,7,GUIDELINES-CSU RETROFIT PROG,,,2,52,28,3.332204510175204,0,4,4,C1,VH,7,4,4,N,Medium,0,Orange County,059,28.75,28.75,27.5,40,20,57.5,57.5,55,80,40,77.5,77.5,70,120,50,155,155,140,240,100,22.5,22.5,22.5,30,15,45,45,45,60,30,34.18723512446855,45132100,423967002108.2162,66.11686940349327,47429860,423967001403.36224,75.32802737994456,45329890,423966994909.0729,150.26934316946497,47422126,423966996209.2671,23.820848584246555,45756721,423967005290.9881,50.305417174539485,48336180,423966993629.4604,27.052249550442397,3405969,2455477955.8000007,54.32369355916146,3536722,2455478038.1328607,61.057161901846854,3255351,2455478100.4873886,122.25978639616429,3310973,2455478081.24958,17.243342494779952,3364209,2455477992.1020775,36.555426136938614,3444964,2455477952.8176455,5,H,59500,52720.973253855474,99335.74566689391,201183482.49999997,47854.27982392428,94955.3828828655,1.669508330536032,2.4096782927681675,2.4430309406603214,2.54109846405621,4.984129404716532,Low Rise,1950-1970,LS,California,West,06,West,4,Pacific,10,1.4166666666666667,1.4166666666666667,1.4166666666666667,0.3483066942682158,0.3483066942682158,0.3483066942682158,59500,2.3651368015927123,2.5708555207392174,H:LS,4:LS,4:H
CA,1991,1992,VH,LS,06059,06,ORANGE,ORANGE,773,7,23,CSU,1993-08-13,ORANGE,7,S2,8,0,147000,1966,C2,N,1993,387000,S,MIN,,LS,SW,SF,,,,,N,N,N,N,TR,I,OK,NE,NE,387000,G,P,P,,,,,,,,,,R,199.5,112.5,199.5,67.5,13.5,107,C,C,C,N,,G,C,C,P,SW,SW,2.63,1,1,1,387000,387000,0,0,0,0,0,0,0,0,7,GUIDELINES-CSU RETROFIT PROG,,,8,51,27,3.295836866004329,0,8,8,C2,VH,7,4,4,N,Very Large,0,Orange County,059,28.75,28.75,27.5,40,20,57.5,57.5,55,80,40,77.5,77.5,70,120,50,155,155,140,240,100,22.5,22.5,22.5,30,15,45,45,45,60,30,34.18723512446855,45132100,423967002108.2162,66.11686940349327,47429860,423967001403.36224,75.32802737994456,45329890,423966994909.0729,150.26934316946497,47422126,423966996209.2671,23.820848584246555,45756721,423967005290.9881,50.305417174539485,48336180,423966993629.4604,27.052249550442397,3405969,2455477955.8000007,54.32369355916146,3536722,2455478038.1328607,61.057161901846854,3255351,2455478100.4873886,122.25978639616429,3310973,2455478081.24958,17.243342494779952,3364209,2455477992.1020775,36.555426136938614,3444964,2455477952.8176455,5,H,387000,342907.8428444045,646099.7239174445,1308537944.9999998,311253.88725812937,617608.9609356126,1.669508330536032,2.4096782927681675,2.4430309406603214,2.54109846405621,4.984129404716532,High Rise,1950-1970,LS,California,West,06,West,4,Pacific,10,2.63265306122449,2.63265306122449,2.63265306122449,0.9679921062510455,0.9679921062510455,0.9679921062510455,387000,4.395236217125472,4.777532228216457,H:LS,8:LS,8:H
CA,1991,1992,VH,LS,06059,06,ORANGE,ORANGE,774,7,38,CSU,1993-08-13,ORANGE,7,S2,8,0,147000,1966,C2,N,1993,167000,S,MIN,,LS,SW,,,,,,N,N,N,N,IP,I,OK,NE,NE,167000,G,P,P,,,,,,,,,,R,199.5,112.5,199.5,67.5,13.5,107,C,C,C,N,,G,C,C,P,SW,SW,1.14,1,1,1,167000,167000,0,0,0,0,0,0,0,0,7,GUIDELINES-CSU RETROFIT PROG,,,8,51,27,3.295836866004329,0,8,8,C2,VH,7,4,4,N,Very Large,0,Orange County,059,28.75,28.75,27.5,40,20,57.5,57.5,55,80,40,77.5,77.5,70,120,50,155,155,140,240,100,22.5,22.5,22.5,30,15,45,45,45,60,30,34.18723512446855,45132100,423967002108.2162,66.11686940349327,47429860,423967001403.36224,75.32802737994456,45329890,423966994909.0729,150.26934316946497,47422126,423966996209.2671,23.820848584246555,45756721,423967005290.9881,50.305417174539485,48336180,423966993629.4604,27.052249550442397,3405969,2455477955.8000007,54.32369355916146,3536722,2455478038.1328607,61.057161901846854,3255351,2455478100.4873886,122.25978639616429,3310973,2455478081.24958,17.243342494779952,3364209,2455477992.1020775,36.555426136938614,3444964,2455477952.8176455,5,H,167000,147973.15182174562,278807.89119951735,564666245,134313.69295118243,266513.4275872023,1.669508330536032,2.4096782927681675,2.4430309406603214,2.54109846405621,4.984129404716532,High Rise,1950-1970,LS,California,West,06,West,4,Pacific,9,1.1360544217687074,1.1360544217687074,1.1360544217687074,0.12756122563801875,0.12756122563801875,0.12756122563801875,167000,1.896652321085152,2.061622434398316,H:LS,8:LS,8:H
CA,1991,1992,VH,LS,06059,06,ORANGE,ORANGE,775,1,4,CSU,1993-08-25,ORANGE,7,S2,1,1,1850,1890,URM,N,1993,61500,S,MIN,,LS,SD,WT,,,,,N,N,N,N,TR,I,I,NE,NE,61500,F,P,P,,,,,,,,,,R,44,43,44,43,,,W,,W,N,N,F,,URM,,SW,SW,33.24,1,1,1,61500,61500,0,0,0,0,0,0,0,0,7,DIV 88 - LA BUILDING CODE ,,,2,127,103,4.634728988229636,0,1,1,URM,VH,7,4,4,N,Small,0,Orange County,059,28.75,28.75,27.5,40,20,57.5,57.5,55,80,40,77.5,77.5,70,120,50,155,155,140,240,100,22.5,22.5,22.5,30,15,45,45,45,60,30,34.18723512446855,45132100,423967002108.2162,66.11686940349327,47429860,423967001403.36224,75.32802737994456,45329890,423966994909.0729,150.26934316946497,47422126,423966996209.2671,23.820848584246555,45756721,423967005290.9881,50.305417174539485,48336180,423966993629.4604,27.052249550442397,3405969,2455477955.8000007,54.32369355916146,3536722,2455478038.1328607,61.057161901846854,3255351,2455478100.4873886,122.25978639616429,3310973,2455478081.24958,17.243342494779952,3364209,2455477992.1020775,36.555426136938614,3444964,2455477952.8176455,5,H,61500,54493.10680860692,102674.76232796597,207945952.49999997,49462.82704489653,98147.16045876013,1.669508330536032,2.4096782927681675,2.4430309406603214,2.54109846405621,4.984129404716532,Low Rise,Pre-1950,LS,California,West,06,West,4,Pacific,1,33.24324324324324,33.24324324324324,33.24324324324324,3.5038515357222386,3.5038515357222386,3.5038515357222386,61500,55.49987152863025,60.32722970764841,H:LS,1:LS,1:H
CA,1991,1992,VH,LS,06073,06,SANDIEGO,SANDIEGO,776,7,23,CSU,1993-08-25,SANDIEGO,7,,9,1,114500,1968,C2,N,1993,1564250,S,MIN,,LS,SW,EW,SD,,,,N,N,N,N,,I,I,NE,NE,1564250,F,P,P,,,,,,,,,,OT,,,,,,,C,C,C,N,,,C,C,SF,SW,SW,13.66,1,1,1,1564250,1564250,0,0,0,0,0,0,0,0,7,CSU GUIDELINES,,,10,49,25,3.2188758248682006,0,8,8,C2,VH,7,4,4,N,Very Large,0,San Diego County,073,24.375,24.375,25,40,10,50,50,50,80,20,70,70,60,120,30,132.30769230769232,132.30769230769232,160,240,40,20,20,20,30,10,44.36363636363637,44.36363636363637,50,80,18,34.18723512446855,45132100,423967002108.2162,66.11686940349327,47429860,423967001403.36224,75.32802737994456,45329890,423966994909.0729,150.26934316946497,47422126,423966996209.2671,23.820848584246555,45756721,423967005290.9881,50.305417174539485,48336180,423966993629.4604,18.818102379399683,3714970,11721317055.01305,42.20691297250388,4378491,11721317107.62758,42.14032564097561,3809875,11721317173.928707,96.46189876718448,4308523,11721317516.472773,11.418295241737251,3552959,11721317105.466328,26.941612195184018,3953741,11721317119.100315,4,M,1564250,1386029.9565099736,2611528.4060409884,5289096848.749999,1258084.995202917,2496369.036546594,1.669508330536032,2.4096782927681675,2.4430309406603214,2.54109846405621,4.984129404716532,High Rise,1950-1970,LS,California,West,06,West,4,Pacific,2,13.661572052401747,13.661572052401747,13.661572052401747,2.6145869318841783,2.6145869318841783,2.6145869318841783,1564250,22.80810834970295,24.791949129101386,M:LS,8:LS,8:M
CA,1991,1992,VH,LS,06075,06,SANFRANCISCO,SANFRANCISCO,777,1,10,FEMA(BOBMULLER),1993-07-21,SANFRANCISCO,7,,5,1,121000,1906,URM,N,1993,5726940,S,ADD,,LS,BF,EW,SD,SF,WT,,Y,Y,Y,Y,,I,NE,I,NE,3562240,F,P,P,,,,,449170,271520,593710,850300,,R,186.5,104,164.5,131,12,70,TT,TT,W,M,,,S,URM,SF,SW,SW,29.44,1,1,1,5726940,3562240,0,0,0,449170,271520,593710,850300,0,5,,,,6,111,87,4.465908118654584,0,1,1,URM,VH,7,4,4,N,Very Large,0,San Francisco County,075,27.5,27.5,27.5,40,15,72.5,72.5,70,120,30,80,80,80,120,40,160,160,160,240,80,24,24,25,40,10,52.5,52.5,55,80,20,34.18723512446855,45132100,423967002108.2162,66.11686940349327,47429860,423967001403.36224,75.32802737994456,45329890,423966994909.0729,150.26934316946497,47422126,423966996209.2671,23.820848584246555,45756721,423967005290.9881,50.305417174539485,48336180,423966993629.4604,40,805235,600592601.7275208,68.24466102962829,897245,600592177.1803741,80.03290677001623,817087,600592138.2985173,161.51028379529507,874226,600592311.4483854,29.42521528613624,876822,600592126.873525,56.997519322180914,983243,600592525.9214144,7,VH,3562240,3156382.517038893,5947189.355368675,12044770566.4,2865015.6262180842,5684938.875977458,1.669508330536032,2.4096782927681675,2.4430309406603214,2.54109846405621,4.984129404716532,Mid Rise,Pre-1950,LS,California,West,06,West,4,Pacific,2,29.44,29.44,47.3300826446281,3.3823542938606757,3.3823542938606757,3.8571460900528693,3562240,49.150325250980785,53.42540225686769,VH:LS,1:LS,1:VH
CA,1991,1992,VH,LS,06075,06,SANFRANCISCO,SANFRANCISCO,778,1,10,DEGENKOLB,1993-05-24,SANFRANCISCO,7,S1,4,0,14948,1911,RM2,Y,1993,3757000,S,ADD,,LS,SW,SD,SF,,,,N,Y,Y,Y,V,I,I,I,NE,1483200,G,P,P,,,,,,,,,,R,102,36.5,102,36.5,13,56,C,C,C,ST,N,F,C,RM,SF,SW,SW,99.22,1,1,1,3757000,1483200,0,0,0,0,0,0,0,0,7,SF BLDG CODE FOR (E) BLDGS,,,4,106,82,4.406719247264253,0,8,8,RM2,VH,7,4,4,Y,Medium,0,San Francisco County,075,27.5,27.5,27.5,40,15,72.5,72.5,70,120,30,80,80,80,120,40,160,160,160,240,80,24,24,25,40,10,52.5,52.5,55,80,20,34.18723512446855,45132100,423967002108.2162,66.11686940349327,47429860,423967001403.36224,75.32802737994456,45329890,423966994909.0729,150.26934316946497,47422126,423966996209.2671,23.820848584246555,45756721,423967005290.9881,50.305417174539485,48336180,423966993629.4604,40,805235,600592601.7275208,68.24466102962829,897245,600592177.1803741,80.03290677001623,817087,600592138.2985173,161.51028379529507,874226,600592311.4483854,29.42521528613624,876822,600592126.873525,56.997519322180914,983243,600592525.9214144,7,VH,1483200,1314214.2442036713,2476214.755851043,5015047751.999999,1192898.6190730166,2367022.250283464,1.669508330536032,2.4096782927681675,2.4430309406603214,2.54109846405621,4.984129404716532,Mid Rise,Pre-1950,LS,California,West,06,West,4,Pacific,8,99.22397645169923,99.22397645169923,251.33797163500134,4.597379683188353,4.597379683188353,5.526798533950731,1483200,165.65525527502294,180.06388775332877,VH:LS,8:LS,8:VH
CA,1991,1992,VH,LS,06075,06,SANFRANCISCO,SANFRANCISCO,779,12,34,DEGENKOLB,1993-06-16,SANFRANCISCO,7,S2,4,1,19600,1923,C3,Y,1993,3039000,S,COM,,LS,SW,SD,,,,,N,N,Y,N,V,I,I,I,NE,1563000,G,P,P,,,,,,,,1476000,,C,102,53.5,102,53.5,12.5,50,TT,W,W,M,N,G,C,,SF,SW,SW,79.74,1,1,1,3039000,1563000,0,0,0,0,0,0,1476000,0,7,1992 SF BLDG CODE ,,,5,94,70,4.248495242049359,0,4,4,C3,VH,7,4,4,Y,Medium,0,San Francisco County,075,27.5,27.5,27.5,40,15,72.5,72.5,70,120,30,80,80,80,120,40,160,160,160,240,80,24,24,25,40,10,52.5,52.5,55,80,20,34.18723512446855,45132100,423967002108.2162,66.11686940349327,47429860,423967001403.36224,75.32802737994456,45329890,423966994909.0729,150.26934316946497,47422126,423966996209.2671,23.820848584246555,45756721,423967005290.9881,50.305417174539485,48336180,423966993629.4604,40,805235,600592601.7275208,68.24466102962829,897245,600592177.1803741,80.03290677001623,817087,600592138.2985173,161.51028379529507,874226,600592311.4483854,29.42521528613624,876822,600592126.873525,56.997519322180914,983243,600592525.9214144,7,VH,1563000,1384922.373038254,2609441.520627818,5284870304.999999,1257079.6531898093,2494374.17556166,1.669508330536032,2.4096782927681675,2.4430309406603214,2.54109846405621,4.984129404716532,Mid Rise,Pre-1950,LS,California,West,06,West,4,Pacific,9,79.74489795918367,79.74489795918367,155.05102040816325,4.378832764185005,4.378832764185005,5.0437542266803215,1563000,133.13477146060296,144.71478435469618,VH:LS,4:LS,4:VH
CA,1991,1992,VH,LS,06075,06,SANFRANCISCO,SANFRANCISCO,780,7,23,RandCJMJ,1993-06-01,SANFRANCISCO,7,S1,3,0,108300,1956,C2,N,1993,800000,S,MIN,,LS,SW,SF,,,,,N,N,Y,N,TR,I,NE,NE,NE,756000,G,F,F,,,,,,,,,,OT,,,,,11,34,FS,FS,PT,N,N,G,S,C,,SW,SW,6.98,1,1,1,800000,756000,0,0,0,0,0,0,0,0,8,75% UBC ,,,3,61,37,3.6109179126442243,0,8,8,C2,VH,7,4,4,N,Very Large,0,San Francisco County,075,27.5,27.5,27.5,40,15,72.5,72.5,70,120,30,80,80,80,120,40,160,160,160,240,80,24,24,25,40,10,52.5,52.5,55,80,20,34.18723512446855,45132100,423967002108.2162,66.11686940349327,47429860,423967001403.36224,75.32802737994456,45329890,423966994909.0729,150.26934316946497,47422126,423966996209.2671,23.820848584246555,45756721,423967005290.9881,50.305417174539485,48336180,423966993629.4604,40,805235,600592601.7275208,68.24466102962829,897245,600592177.1803741,80.03290677001623,817087,600592138.2985173,161.51028379529507,874226,600592311.4483854,29.42521528613624,876822,600592126.873525,56.997519322180914,983243,600592525.9214144,7,VH,756000,669866.483696046,1262148.2978852403,2556213659.9999995,608030.8495275085,1206491.9236881733,1.669508330536032,2.4096782927681675,2.4430309406603214,2.54109846405621,4.984129404716532,Low Rise,1950-1970,LS,California,West,06,West,4,Pacific,8,6.980609418282548,6.980609418282548,7.386888273314866,1.943136222172588,1.943136222172588,1.9997065736609823,756000,11.654185576041,12.667862301964142,VH:LS,8:LS,8:VH
CA,1991,1992,VH,LS,06075,06,SANFRANCISCO,SANFRANCISCO,781,7,14,CYG.,1993-07-12,SANFRANCISCO,7,S1,2,0,7320,1931,C2,N,1993,213000,S,MIN,,LS,EW,SD,SF,,,,N,N,N,N,TR,I,I,I,NE,197700,G,P,P,,36250,15750,4,,,,,15200,OT,104,100,104,100,18,24,C,C,C,S,N,F,C,C,SF,SW,SW,27.01,1,1,1,213000,197700,0,36250,15750,0,0,0,0,15200,7,BSSC NEHRP 1992/75% 1991 UBC,,,2,86,62,4.127134385045092,0,8,8,C2,VH,7,4,4,N,Small,0,San Francisco County,075,27.5,27.5,27.5,40,15,72.5,72.5,70,120,30,80,80,80,120,40,160,160,160,240,80,24,24,25,40,10,52.5,52.5,55,80,20,34.18723512446855,45132100,423967002108.2162,66.11686940349327,47429860,423967001403.36224,75.32802737994456,45329890,423966994909.0729,150.26934316946497,47422126,423966996209.2671,23.820848584246555,45756721,423967005290.9881,50.305417174539485,48336180,423966993629.4604,40,805235,600592601.7275208,68.24466102962829,897245,600592177.1803741,80.03290677001623,817087,600592138.2985173,161.51028379529507,874226,600592311.4483854,29.42521528613624,876822,600592126.873525,56.997519322180914,983243,600592525.9214144,7,VH,197700,175175.40188718028,330061.79694697354,668470159.4999999,159004.89279310638,315507.213377185,1.669508330536032,2.4096782927681675,2.4430309406603214,2.54109846405621,4.984129404716532,Low Rise,Pre-1950,LS,California,West,06,West,4,Pacific,10,27.008196721311474,27.008196721311474,29.098360655737704,3.296140402203351,3.296140402203351,3.3706818377362047,197700,45.09040941898545,49.01235645613725,VH:LS,8:LS,8:VH
